Time,V(NODE2),
0.000008800000000000004,0.0053239184355960145,
0.000008900000000000005,0.005370261795211444,
0.000009000000000000005,0.005416243355416801,
0.000009100000000000006,0.005461862049531778,
0.000009200000000000007,0.0055071168247068335,
0.000009300000000000008,0.005552006707091131,
0.000009400000000000008,0.0055965304170994485,
0.000009500000000000009,0.005640687373223968,
0.00000960000000000001,0.005684476102583967,
0.00000970000000000001,0.005727896087780702,
0.000009800000000000011,0.0057709458941658225,
0.000009900000000000012,0.005813625025277929,
0.000010000000000000013,0.005855932080292106,
0.000010100000000000013,0.005897866583075855,
0.000010200000000000014,0.005939427166457533,
0.000010300000000000015,0.005980613374446907,
0.000010400000000000016,0.006021423873394724,
0.000010500000000000016,0.006061858227269862,
0.000010600000000000017,0.006101915135813014,
0.000010700000000000018,0.006141594182768307,
0.000010800000000000019,0.006180907361795588,
0.00001090000000000002,0.006219813614039553,
0.00001100000000000002,0.00625836692890938,
0.00001110000000000002,0.00629651176043232,
0.000011200000000000022,0.006334301202526407,
0.000011300000000000022,0.006371681410339254,
0.000011400000000000023,0.006408703888544964,
0.000011500000000000024,0.006445316435526386,
0.000011600000000000024,0.006481568971572886,
0.000011700000000000025,0.006517410924563781,
0.000011800000000000026,0.006552890643434315,
0.000011900000000000027,0.006587959171710698,
0.000012000000000000027,0.006622663300892729,
0.000012100000000000028,0.006656955675502601,
0.000012200000000000029,0.00669088154432685,
0.00001230000000000003,0.006724395137435372,
0.00001240000000000003,0.0067575401764147875,
0.000012500000000000031,0.006790272460649225,
0.000012600000000000032,0.006822634200817288,
0.000012700000000000033,0.006854582748611934,
0.000012800000000000033,0.00688615882086153,
0.000012900000000000034,0.00691732130380301,
0.000013000000000000035,0.006948109438225989,
0.000013100000000000036,0.006978483626400107,
0.000013200000000000036,0.0070084816516281625,
0.000013300000000000037,0.007038065412968428,
0.000013400000000000038,0.007067271255515623,
0.000013500000000000038,0.007096062555152791,
0.00001360000000000004,0.007124474238760708,
0.00001370000000000004,0.007152471138376519,
0.00001380000000000004,0.007180086783361348,
0.000013900000000000041,0.007207287440545009,
0.000014000000000000042,0.007234105263148915,
0.000014100000000000043,0.007260507930755779,
0.000014200000000000044,0.007286526242501264,
0.000014300000000000044,0.007312129268017292,
0.000014400000000000045,0.007337346475065615,
0.000014500000000000046,0.007362148299975004,
0.000014600000000000047,0.007386562902489652,
0.000014700000000000047,0.007410562061648364,
0.000014800000000000048,0.007434172653163038,
0.000014900000000000049,0.007457367774175873,
0.00001500000000000005,0.007480173040967765,
0.00001510000000000005,0.0075025628435730135,
0.000015200000000000051,0.007524561564042189,
0.00001530000000000005,0.007546144859501109,
0.00001540000000000005,0.007567335903555614,
0.000015500000000000048,0.007588111594048177,
0.000015600000000000047,0.007608493922495931,
0.000015700000000000046,0.007628461000523905,
0.000015800000000000045,0.007648033664471398,
0.000015900000000000044,0.0076671912122685485,
0.000016000000000000043,0.007685953352525969,
0.000016100000000000042,0.0077043005414745985,
0.00001620000000000004,0.007722251387969548,
0.00001630000000000004,0.007739787478025447,
0.00001640000000000004,0.007756926412071538,
0.00001650000000000004,0.007773650601256863,
0.000016600000000000038,0.007789977042652516,
0.000016700000000000037,0.007805889019592113,
0.000016800000000000036,0.007821402211982732,
0.000016900000000000035,0.00783650146897203,
0.000017000000000000034,0.007851201261541242,
0.000017100000000000033,0.007865500202779728,
0.000017200000000000032,0.007879369271940278,
0.00001730000000000003,0.007892848811485277,
0.00001740000000000003,0.007905926166358448,
0.00001750000000000003,0.007918575795791994,
0.000017600000000000028,0.00793083397306139,
0.000017700000000000027,0.007942689339018552,
0.000017800000000000026,0.007954119172097388,
0.000017900000000000025,0.007965155815156331,
0.000018000000000000024,0.007975789145289897,
0.000018100000000000023,0.007985999107726745,
0.000018200000000000022,0.007995814329633779,
0.00001830000000000002,0.008005225860699428,
0.00001840000000000002,0.00801421615888564,
0.00001850000000000002,0.008022810354070372,
0.00001860000000000002,0.008031000665976586,
0.000018700000000000017,0.00803877164710749,
0.000018800000000000017,0.008046145556651936,
0.000018900000000000016,0.008053115386143618,
0.000019000000000000015,0.008059681309289838,
0.000019100000000000014,0.008065820218153138,
0.000019200000000000013,0.008071568970700087,
0.000019300000000000012,0.008076913244887431,
0.00001940000000000001,0.008081853602883276,
0.00001950000000000001,0.008086371725973908,
0.00001960000000000001,0.008090497105263088,
0.000019700000000000008,0.008094218321388645,
0.000019800000000000007,0.008097535883541387,
0.000019900000000000006,0.008100435758083252,
0.000020000000000000005,0.008102940632188263,
0.000020100000000000004,0.00810504204699087,
0.000020200000000000003,0.00810674023712007,
0.000020300000000000002,0.00810803538875489,
0.0000204,0.008108911900854103,
0.0000205,0.008109396851347258,
0.0000206,0.008109478806856115,
0.0000207,0.008109158605655411,
0.000020799999999999997,0.008108436289555664,
0.000020899999999999996,0.008107312106846802,
0.000020999999999999995,0.008105786272453432,
0.000021099999999999994,0.008103841514017503,
0.000021199999999999994,0.00810151028382493,
0.000021299999999999993,0.008098777643532923,
0.00002139999999999999,0.008095644460793581,
0.00002149999999999999,0.008092111274022144,
0.00002159999999999999,0.008088178221818785,
0.00002169999999999999,0.008083845668934778,
0.000021799999999999988,0.008079113953944348,
0.000021899999999999987,0.008073983426638068,
0.000021999999999999986,0.008068454451851947,
0.000022099999999999985,0.008062527409848148,
0.000022199999999999984,0.008056202696341141,
0.000022299999999999983,0.008049480722486464,
0.000022399999999999982,0.008042361914865289,
0.00002249999999999998,0.008034846715468,
0.00002259999999999998,0.008026935581677186,
0.00002269999999999998,0.008018628986249936,
0.000022799999999999978,0.00800992741729936,
0.000022899999999999977,0.00800083137827606,
0.000022999999999999976,0.007991341387948287,
0.000023099999999999975,0.007981457980381912,
0.000023199999999999974,0.007971181704919918,
0.000023299999999999973,0.007960513126160655,
0.000023399999999999972,0.007949452823936234,
0.00002349999999999997,0.007938001393290083,
0.00002359999999999997,0.007926159444453526,
0.00002369999999999997,0.007913927602822304,
0.00002379999999999997,0.007901306508931947,
0.000023899999999999968,0.007888296818433178,
0.000023999999999999967,0.007874899202066304,
0.000024099999999999966,0.00786111434563506,
0.000024199999999999965,0.007846942949979625,
0.000024299999999999964,0.007832385730949899,
0.000024399999999999963,0.007817443419377096,
0.000024499999999999962,0.007802116761045525,
0.00002459999999999996,0.007786406583898056,
0.00002469999999999996,0.007770299386036562,
0.00002479999999999996,0.0077538199106035885,
0.000024899999999999958,0.0077369585154884665,
0.000024999999999999957,0.007719716452939255,
0.000025099999999999956,0.007702094602475612,
0.000025199999999999955,0.007684079060858174,
0.000025299999999999954,0.007665694421281328,
0.000025399999999999953,0.0076469319785835415,
0.000025499999999999952,0.007627792973492764,
0.00002559999999999995,0.0076082783504880375,
0.00002569999999999995,0.007588367444946582,
0.00002579999999999995,0.0075680961435036,
0.00002589999999999995,0.007547451172171589,
0.000025999999999999948,0.007526434033746802,
0.000026099999999999947,0.007505027350378352,
0.000026199999999999946,0.007483260152866165,
0.000026299999999999945,0.007461123194356623,
0.000026399999999999944,0.007438617853122051,
0.000026499999999999943,0.007415722158259108,
0.000026599999999999942,0.007392472355519,
0.00002669999999999994,0.007368856591133469,
0.00002679999999999994,0.007344860887452296,
0.00002689999999999994,0.007320507649450417,
0.000026999999999999938,0.007295791645376277,
0.000027099999999999937,0.007270696585429673,
0.000027199999999999936,0.007245248026097088,
0.000027299999999999935,0.007219439874846712,
0.000027399999999999934,0.007193253408037153,
0.000027499999999999933,0.0071667176547491876,
0.000027599999999999932,0.007139825555481047,
0.00002769999999999993,0.007112555862705427,
0.00002779999999999993,0.007084941268973035,
0.00002789999999999993,0.007056973685160089,
0.00002799999999999993,0.007028629198334064,
0.000028099999999999927,0.006999944365304839,
0.000028199999999999927,0.0069709100073337355,
0.000028299999999999926,0.006941499407941875,
0.000028399999999999925,0.006911753184497582,
0.000028499999999999924,0.006881647205180014,
0.000028599999999999923,0.006851197746738404,
0.000028699999999999922,0.006820390833452033,
0.00002879999999999992,0.006789242815486707,
0.00002889999999999992,0.0067577389062999805,
0.00002899999999999992,0.0067258967672135005,
0.000029099999999999918,0.006693700095767062,
0.000029199999999999917,0.006661167890459244,
0.000029299999999999916,0.006628282843781533,
0.000029399999999999915,0.006595064949885853,
0.000029499999999999914,0.0065614958625267285,
0.000029599999999999913,0.006527596688213702,
0.000029699999999999912,0.006493347995156039,
0.00002979999999999991,0.006458772025382474,
0.00002989999999999991,0.006423848236350146,
0.00002999999999999991,0.006388600030340828,
0.00003009999999999991,0.0063530057296566165,
0.000030199999999999907,0.006317089921001444,
0.000030299999999999906,0.00628082976771855,
0.000030399999999999905,0.006244251064502776,
0.000030499999999999904,0.006207329792543057,
0.000030599999999999904,0.0061700929774812716,
0.000030699999999999906,0.006132515395778507,
0.00003079999999999991,0.006094625326354231,
0.00003089999999999991,0.006056396319001782,
0.00003099999999999991,0.0060178579276101395,
0.000031099999999999916,0.005978982454011848,
0.00003119999999999992,0.005939800748106697,
0.00003129999999999992,0.005900283843131349,
0.00003139999999999992,0.0058604639053750915,
0.000031499999999999925,0.005820310679513574,
0.00003159999999999993,0.005779857667930357,
0.00003169999999999993,0.005739073307456483,
0.00003179999999999993,0.005697992455587184,
0.000031899999999999935,0.00565658222271888,
0.00003199999999999994,0.0056148788397792065,
0.00003209999999999994,0.005572848072843321,
0.00003219999999999994,0.005530527543882599,
0.000032299999999999945,0.005487881657479872,
0.00003239999999999995,0.005444949443541547,
0.00003249999999999995,0.005401693928712334,
0.00003259999999999995,0.005358155566994961,
0.000032699999999999955,0.005314295991386698,
0.00003279999999999996,0.005270157095405757,
0.00003289999999999996,0.0052256991034385965,
0.00003299999999999996,0.00518096536318759,
0.000033099999999999964,0.005135914676221318,
0.00003319999999999997,0.005090591858332905,
0.00003329999999999997,0.00504495427483118,
0.00003339999999999997,0.004999048222736545,
0.000033499999999999974,0.0049528296184315835,
0.000033599999999999976,0.004906346252518954,
0.00003369999999999998,0.004859552580572551,
0.00003379999999999998,0.004812497898343115,
0.000033899999999999984,0.004765135189506261,
0.000033999999999999986,0.004717515265728218,
0.00003409999999999999,0.00466958962849752,
0.00003419999999999999,0.0046214106153562575,
0.000034299999999999993,0.004572928236126887,
0.000034399999999999996,0.004524196363372324,
0.0000345,0.004475163506586775,
0.0000346,0.004425885081676272,
0.0000347,0.0043763080899692506,
0.000034800000000000006,0.004326489498206036,
0.00003490000000000001,0.004276374792543859,
0.00003500000000000001,0.0042260089033607515,
0.00003510000000000001,0.0041753774833176265,
0.000035200000000000015,0.004124483255770588,
0.00003530000000000002,0.004073327505286457,
0.00003540000000000002,0.00402191234094729,
0.00003550000000000002,0.003970238996363142,
0.000035600000000000025,0.00391830960019221,
0.00003570000000000003,0.003866125398721219,
0.00003580000000000003,0.003813688546551362,
0.00003590000000000003,0.0037610003033425334,
0.000036000000000000035,0.0037080628496943763,
0.00003610000000000004,0.0036548774587025503,
0.00003620000000000004,0.003601446336953473,
0.00003630000000000004,0.0035477707710340352,
0.000036400000000000045,0.0034938529935020536,
0.00003650000000000005,0.0034396943702695876,
0.00003660000000000005,0.003385296903222606,
0.00003670000000000005,0.0033306623419707675,
0.000036800000000000054,0.0032757924846345417,
0.00003690000000000006,0.0032206891431846773,
0.00003700000000000006,0.003165354139859895,
0.00003710000000000006,0.0031097893068324288,
0.000037200000000000064,0.0030539964861770194,
0.000037300000000000066,0.0029979775298685394,
0.00003740000000000007,0.002941734299782973,
0.00003750000000000007,0.0028852686676972676,
0.000037600000000000074,0.002828582515289908,
0.000037700000000000076,0.002771677734140317,
0.00003780000000000008,0.002714556225727773,
0.00003790000000000008,0.002657219901430806,
0.000038000000000000083,0.0025996706825246276,
0.000038100000000000086,0.0025419105001794097,
0.00003820000000000009,0.002483941295457294,
0.00003830000000000009,0.002425765019309147,
0.00003840000000000009,0.0023673836325712894,
0.000038500000000000096,0.002308799105960084,
0.0000386000000000001,0.002250013420069017,
0.0000387000000000001,0.002191028565361209,
0.0000388000000000001,0.002131846542165147,
0.000038900000000000105,0.002072469360667619,
0.00003900000000000011,0.002012899040906467,
0.00003910000000000011,0.0019531376127634777,
0.00003920000000000011,0.0018931871159559661,
0.000039300000000000115,0.0018330496000278983,
0.00003940000000000012,0.0017727271243408171,
0.00003950000000000012,0.0017122217580631263,
0.00003960000000000012,0.001651535580160145,
0.000039700000000000125,0.0015906706793824862,
0.00003980000000000013,0.0015296291542540048,
0.00003990000000000013,0.0014684131130595726,
0.00004000000000000013,0.0014070246738310675,
0.000040100000000000134,0.00134546596433414,
0.00004020000000000014,0.0012837391220531461,
0.00004030000000000014,0.001221846294175536,
0.00004040000000000014,0.0011597896375763746,
0.000040500000000000144,0.0010975713188008255,
0.000040600000000000147,0.001035193514046938,
0.00004070000000000015,0.0009726584091474025,
0.00004080000000000015,0.0009099681995505839,
0.000040900000000000154,0.0008471250902997515,
0.000041000000000000156,0.0007841312960137057,
0.00004110000000000016,0.0007209890408644966,
0.00004120000000000016,0.0006577005585557883,
0.000041300000000000164,0.0005942680922990778,
0.000041400000000000166,0.0005306938947908578,
0.00004150000000000017,0.00046698022818691823,
0.00004160000000000017,0.0004031293640775988,
0.00004170000000000017,0.0003391435834610472,
0.000041800000000000176,0.0002750251767161051,
0.00004190000000000018,0.00021077644357413383,
0.00004200000000000018,0.00014639969309000934,
0.00004210000000000018,0.00008189724361256234,
0.000042200000000000185,0.000017271422753510676,
0.00004230000000000019,-0.0000474754326441851,
0.00004240000000000019,-0.00011234097653886155,
0.00004250000000000019,-0.00017732285372360585,
0.000042600000000000195,-0.00024241869986096548,
0.0000427000000000002,-0.0003076261415179313,
0.0000428000000000002,-0.00037294279620261054,
0.0000429000000000002,-0.0004383662724017628,
0.000043000000000000205,-0.0005038941696184178,
0.00004310000000000021,-0.0005695240784116863,
0.00004320000000000021,-0.000635253580437139,
0.00004330000000000021,-0.0007010802484880169,
0.000043400000000000215,-0.0007670016465369534,
0.00004350000000000022,-0.0008330153297801835,
0.00004360000000000022,-0.0008991188446813244,
0.00004370000000000022,-0.0009653097290170301,
0.000043800000000000224,-0.0010315855119230606,
0.00004390000000000023,-0.0010979437139424406,
0.00004400000000000023,-0.0011643818470733493,
0.00004410000000000023,-0.0012308974148190028,
0.000044200000000000234,-0.0012974879122385865,
0.000044300000000000237,-0.0013641508259988938,
0.00004440000000000024,-0.0014308836344270872,
0.00004450000000000024,-0.0014976838075647617,
0.000044600000000000244,-0.001564548807223399,
0.000044700000000000246,-0.0016314760870398302,
0.00004480000000000025,-0.0016984630925345454,
0.00004490000000000025,-0.0017655072611698723,
0.000045000000000000254,-0.0018326060224091191,
0.000045100000000000256,-0.0018997567977778569,
0.00004520000000000026,-0.0019669570009258654,
0.00004530000000000026,-0.002034204037690059,
0.00004540000000000026,-0.0021014953061589594,
0.000045500000000000266,-0.002168828196738002,
0.00004560000000000027,-0.002236200092216271,
0.00004570000000000027,-0.00230360836783432,
0.00004580000000000027,-0.002371050391353068,
0.000045900000000000275,-0.002438523523124237,
0.00004600000000000028,-0.002506025116161645,
0.00004610000000000028,-0.00257355251621398,
0.00004620000000000028,-0.002641103061838676,
0.000046300000000000285,-0.002708674084476627,
0.00004640000000000029,-0.0027762629085291922,
0.00004650000000000029,-0.0028438668514350132,
0.00004660000000000029,-0.002911483223749476,
0.000046700000000000295,-0.0029791093292241607,
0.0000468000000000003,-0.0030467424648884973,
0.0000469000000000003,-0.0031143799211323393,
0.0000470000000000003,-0.003182018981789481,
0.000047100000000000305,-0.0032496569242227774,
0.00004720000000000031,-0.003317291019410567,
0.00004730000000000031,-0.003384918532034441,
0.00004740000000000031,-0.0034525367205675917,
0.000047500000000000314,-0.003520142837365158,
0.00004760000000000032,-0.003587734128755969,
0.00004770000000000032,-0.0036553078351344924,
0.00004780000000000032,-0.0037228611910556622,
0.000047900000000000324,-0.003790391425329512,
0.000048000000000000326,-0.0038578957611177748,
0.00004810000000000033,-0.003925371416031847,
0.00004820000000000033,-0.003992815602231727,
0.000048300000000000334,-0.004060225526526751,
0.000048400000000000336,-0.004127598390476745,
0.00004850000000000034,-0.004194931390495523,
0.00004860000000000034,-0.004262221717954675,
0.000048700000000000343,-0.004329466559289577,
0.000048800000000000346,-0.004396663096105869,
0.00004890000000000035,-0.0044638085052878035,
0.00004900000000000035,-0.004530899959107705,
0.00004910000000000035,-0.004597934625336439,
0.000049200000000000356,-0.00466490966735578,
0.00004930000000000036,-0.004731822244271417,
0.00004940000000000036,-0.004798669511027748,
0.00004950000000000036,-0.004865448618523924,
0.000049600000000000365,-0.004932156713730417,
0.00004970000000000037,-0.004998790939808055,
0.00004980000000000037,-0.0050653484362274985,
0.00004990000000000037,-0.0051318263388906975,
0.000050000000000000375,-0.005198221780252,
0.00005010000000000038,-0.005264531889443513,
0.00005020000000000038,-0.005330753792398201,
0.00005030000000000038,-0.005396884611977162,
0.000050400000000000385,-0.005462921468096416,
0.00005050000000000039,-0.0055288614778556495,
0.00005060000000000039,-0.005594701755668152,
0.00005070000000000039,-0.005660439413392026,
0.000050800000000000395,-0.0057260715604624465,
0.0000509000000000004,-0.005791595304025163,
0.0000510000000000004,-0.005857007749071585,
0.0000511000000000004,-0.005922305998574692,
0.000051200000000000404,-0.0059874871536264055,
0.00005130000000000041,-0.006052548313576169,
0.00005140000000000041,-0.006117486576170598,
0.00005150000000000041,-0.006182299037694123,
0.000051600000000000414,-0.006246982793111713,
0.000051700000000000416,-0.006311534936211652,
0.00005180000000000042,-0.0063759525597505,
0.00005190000000000042,-0.006440232755598335,
0.000052000000000000424,-0.006504372614885644,
0.000052100000000000426,-0.006568369228151942,
0.00005220000000000043,-0.006632219685493742,
0.00005230000000000043,-0.006695921076716067,
0.000052400000000000433,-0.006759470491483125,
0.000052500000000000436,-0.006822865019470806,
0.00005260000000000044,-0.006886101750520852,
0.00005270000000000044,-0.006949177774795053,
0.00005280000000000044,-0.00701209018293162,
0.000052900000000000446,-0.007074836066201516,
0.00005300000000000045,-0.007137412516666757,
0.00005310000000000045,-0.007199816627339658,
0.00005320000000000045,-0.007262045492342302,
0.000053300000000000455,-0.007324096207068425,
0.00005340000000000046,-0.007385965868344928,
0.00005350000000000046,-0.007447651574595427,
0.00005360000000000046,-0.0075091504260042,
0.000053700000000000465,-0.007570459524681467,
0.00005380000000000047,-0.0076315759748295155,
0.00005390000000000047,-0.007692496882909494,
0.00005400000000000047,-0.0077532193578099436,
0.000054100000000000475,-0.007813740511015283,
0.00005420000000000048,-0.007874057456775886,
0.00005430000000000048,-0.007934167312278721,
0.00005440000000000048,-0.007994067197819024,
0.000054500000000000484,-0.008053754236973429,
0.00005460000000000049,-0.008113225556772468,
0.00005470000000000049,-0.008172478287875038,
0.00005480000000000049,-0.008231509564744043,
0.000054900000000000494,-0.008290316525821654,
0.0000550000000000005,-0.008348896313706267,
0.0000551000000000005,-0.008407246075329718,
0.0000552000000000005,-0.00846536296213593,
0.000055300000000000504,-0.008523244130259346,
0.000055400000000000506,-0.008580886740705139,
0.00005550000000000051,-0.00863828795952927,
0.00005560000000000051,-0.008695444958019745,
0.000055700000000000514,-0.008752354912878062,
0.000055800000000000516,-0.00880901500640227,
0.00005590000000000052,-0.008865422426669472,
0.00005600000000000052,-0.008921574367719919,
0.00005610000000000052,-0.008977468029740835,
0.000056200000000000526,-0.009033100619251834,
0.00005630000000000053,-0.009088469349290154,
0.00005640000000000053,-0.009143571439596527,
0.00005650000000000053,-0.009198404116801718,
0.000056600000000000536,-0.009252964614613609,
0.00005670000000000054,-0.00930725017400479,
0.00005680000000000054,-0.009361258043400392,
0.00005690000000000054,-0.009414985478866687,
0.000057000000000000545,-0.009468429744299765,
0.00005710000000000055,-0.009521588111614786,
0.00005720000000000055,-0.009574457860935744,
0.00005730000000000055,-0.009627036280785251,
0.000057400000000000555,-0.009679320668275163,
0.00005750000000000056,-0.009731308329296803,
0.00005760000000000056,-0.00978299657871252,
0.00005770000000000056,-0.009834382740546248,
0.000057800000000000565,-0.009885464148175503,
0.00005790000000000057,-0.009936238144522961,
0.00005800000000000057,-0.009986702082248094,
0.00005810000000000057,-0.010036853323939757,
0.000058200000000000574,-0.010086689242307828,
0.00005830000000000058,-0.01013620722037635,
0.00005840000000000058,-0.010185404651675578,
0.00005850000000000058,-0.010234278940434688,
0.000058600000000000584,-0.010282827501774476,
0.000058700000000000587,-0.010331047761900242,
0.00005880000000000059,-0.010378937158294575,
0.00005890000000000059,-0.01042649313990967,
0.000059000000000000594,-0.010473713167360399,
0.000059100000000000596,-0.010520594713117361,
0.0000592000000000006,-0.010567135261699057,
0.0000593000000000006,-0.010613332309864406,
0.000059400000000000604,-0.010659183366805259,
0.000059500000000000606,-0.010704685954339259,
0.00005960000000000061,-0.010749837607100582,
0.00005970000000000061,-0.01079463587273326,
0.00005980000000000061,-0.010839078312082334,
0.000059900000000000616,-0.010883162499384945,
0.00006000000000000062,-0.010926886022461987,
0.00006010000000000062,-0.010970246482909153,
0.00006020000000000062,-0.01101324149628704,
0.000060300000000000625,-0.01105586869231156,
0.00006040000000000063,-0.011098125715044486,
0.00006050000000000063,-0.011140010223081484,
0.00006060000000000063,-0.011181519889742938,
0.000060700000000000635,-0.011222652403261433,
0.00006080000000000064,-0.011263405466970149,
0.00006090000000000064,-0.011303776799490715,
0.00006100000000000064,-0.011343764134920532,
0.00006110000000000064,-0.01138336522301912,
0.00006120000000000065,-0.01142257782939443,
0.00006130000000000065,-0.011461399812977606,
0.00006140000000000065,-0.011499828669015827,
0.00006150000000000065,-0.011537862726117317,
0.00006160000000000066,-0.01157549924454961,
0.00006170000000000066,-0.011612736633640212,
0.00006180000000000066,-0.011649572199611035,
0.00006190000000000066,-0.011686004378645832,
0.00006200000000000067,-0.011722030519144187,
0.00006210000000000067,-0.011757649084332456,
0.00006220000000000067,-0.011792857465613529,
0.00006230000000000067,-0.011827654153830221,
0.00006240000000000068,-0.011862036584239823,
0.00006250000000000068,-0.0118960032758732,
0.00006260000000000068,-0.011929540445110963,
0.00006270000000000068,-0.011962681354835032,
0.00006280000000000069,-0.01199537618893388,
0.00006290000000000069,-0.012027670792489169,
0.00006300000000000069,-0.012059516392703565,
0.0000631000000000007,-0.0120909571136239,
0.0000632000000000007,-0.012121945886346127,
0.0000633000000000007,-0.012152525210746966,
0.0000634000000000007,-0.01218264971313858,
0.0000635000000000007,-0.012212360284358487,
0.0000636000000000007,-0.01224161323188948,
0.00006370000000000071,-0.012270447853541321,
0.00006380000000000071,-0.012298822122668031,
0.00006390000000000071,-0.01232677376126078,
0.00006400000000000072,-0.012354262392030186,
0.00006410000000000072,-0.012381324179548394,
0.00006420000000000072,-0.012407920378162456,
0.00006430000000000072,-0.012434085614605041,
0.00006440000000000073,-0.012459782755944263,
0.00006450000000000073,-0.012485044911820575,
0.00006460000000000073,-0.012509836541924738,
0.00006470000000000073,-0.01253418926070723,
0.00006480000000000073,-0.012558069099212062,
0.00006490000000000074,-0.012581506199743474,
0.00006500000000000074,-0.012604468142271742,
0.00006510000000000074,-0.012626983621125423,
0.00006520000000000074,-0.01264902174163108,
0.00006530000000000075,-0.012670609775423195,
0.00006540000000000075,-0.012691718328487027,
0.00006550000000000075,-0.012712373276139378,
0.00006560000000000075,-0.01273254669921484,
0.00006570000000000076,-0.012752263104166548,
0.00006580000000000076,-0.012771496019774287,
0.00006590000000000076,-0.012790268612141196,
0.00006600000000000076,-0.01280855583001152,
0.00006610000000000077,-0.012826379528691825,
0.00006620000000000077,-0.012843716047852316,
0.00006630000000000077,-0.012860585962577291,
0.00006640000000000077,-0.012876966973386306,
0.00006650000000000078,-0.0128928784067149,
0.00006660000000000078,-0.0129082992928378,
0.00006670000000000078,-0.012923247742093455,
0.00006680000000000078,-0.012937704082421295,
0.00006690000000000079,-0.012951685241570046,
0.00006700000000000079,-0.012965172812079429,
0.00006710000000000079,-0.012978182573548326,
0.00006720000000000079,-0.012990697349101181,
0.0000673000000000008,-0.013002731805535362,
0.0000674000000000008,-0.013014270039511009,
0.0000675000000000008,-0.01302532529829414,
0.0000676000000000008,-0.013035883387816182,
0.0000677000000000008,-0.013045956261022356,
